#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
input/NZ_CP055138.fasta	NZ_CP055138.1	433329	436922	+	evgS	1-3594/3594	===============	0/0	100.00	99.47	card	U00096:2484373-2487967	EvgS is a sensor protein that phosphorylates the regulatory protein EvgA. evgS corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.	fluoroquinolone;macrolide;penam;tetracycline
input/NZ_CP055138.fasta	NZ_CP055138.1	521540	524653	+	acrD	1-3114/3114	===============	0/0	100.00	99.13	card	AP009048.1:2586250-2589364	AcrD is an aminoglycoside efflux pump expressed in E. coli. Its expression can be induced by indole and is regulated by baeRS and cpxAR.	aminoglycoside
input/NZ_CP055138.fasta	NZ_CP055138.1	545403	545879	+	mphB	1-477/477	===============	0/0	100.00	99.58	card	AE005174.2:3397370-3397847	The mphB gene encodes for MPH(2')-II. This enzymes phosphorylates 14-membered and 16-membered macrolides.  It phosphorylates macrolides in GTP- dependent manner at 2'-OH hydroxyl of desosamine sugar of macrolides.	macrolide
input/NZ_CP055138.fasta	NZ_CP055138.1	731748	732278	+	emrR	1-531/531	===============	0/0	100.00	99.81	card	U00096.3:2810769-2811300	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	fluoroquinolone
input/NZ_CP055138.fasta	NZ_CP055138.1	732405	733577	+	emrA	1-1173/1173	===============	0/0	100.00	97.36	card	AP009048:2810082-2811255	EmrA is a membrane fusion protein providing an efflux pathway with EmrB and TolC between the inner and outer membranes of E. coli a Gram-negative bacterium.	fluoroquinolone
input/NZ_CP055138.fasta	NZ_CP055138.1	733594	735132	+	emrB	1-1539/1539	===============	0/0	100.00	99.35	card	U00096:2812615-2814154	emrB is a translocase in the emrB -TolC efflux protein in E. coli. It recognizes substrates including carbonyl cyanide m-chlorophenylhydrazone (CCCP) nalidixic acid and thioloactomycin.	fluoroquinolone
input/NZ_CP055138.fasta	NZ_CP055138.1	1119504	1120991	+	tolC	1-1488/1488	===============	0/0	100.00	98.66	card	FJ768952:0-1488	TolC is a protein subunit of many multidrug efflux complexes in Gram negative bacteria. It is an outer membrane efflux protein and is constitutively open. Regulation of efflux activity is often at its periplasmic entrance by other components of the efflux complex.	aminocoumarin;aminoglycoside;carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;macrolide;penam;penem;peptide;phenicol;rifamycin;tetracycline;triclosan
input/NZ_CP055138.fasta	NZ_CP055138.1	1140678	1141497	-	bacA	1-820/822	===============	0/0	99.76	99.02	card	U00096.3:3204131-3203309	The bacA gene product (BacA) recycles undecaprenyl pyrophosphate during cell wall biosynthesis which confers resistance to bacitracin.	peptide
input/NZ_CP055138.fasta	NZ_CP055138.1	1405072	1405704	+	CRP	1-633/633	===============	0/0	100.00	99.21	card	AP009048.1:4154296-4153663	CRP is a global regulator that represses MdtEF multidrug efflux pump expression.	fluoroquinolone;macrolide;penam
input/NZ_CP055138.fasta	NZ_CP055138.1	1643297	1644121	+	gadX	1-825/825	===============	0/0	100.00	97.94	card	AP009048.1:3974604-3975429	GadX is an AraC-family regulator that promotes mdtEF expression to confer multidrug resistance.	fluoroquinolone;macrolide;penam
input/NZ_CP055138.fasta	NZ_CP055138.1	1644489	1645217	+	gadW	1-729/729	===============	0/0	100.00	94.92	card	CP015085.1:2552440-2551711	GadW is an AraC-family regulator that promotes mdtEF expression to confer multidrug resistance. GadW inhibits GadX-dependent activation. GadW clearly represses gadX and in situations where GadX is missing activates gadA and gadBC.	fluoroquinolone;macrolide;penam
input/NZ_CP055138.fasta	NZ_CP055138.1	1645580	1648693	-	mdtF	1-3114/3114	===============	0/0	100.00	98.46	card	U00096:3660413-3663527	MdtF is the multidrug inner membrane transporter for the MdtEF-TolC efflux complex.	fluoroquinolone;macrolide;penam
input/NZ_CP055138.fasta	NZ_CP055138.1	2067450	2068823	-	cpxA	1-1374/1374	===============	0/0	100.00	98.76	card	BA000007.3:4905062-4903688	CpxA is a membrane-localized sensor kinase that is activated by envelope stress. It starts a kinase cascade that activates CpxR which promotes efflux complex expression.	aminocoumarin;aminoglycoside
input/NZ_CP055138.fasta	NZ_CP055138.1	2222878	2224521	+	eptA	1-1644/1644	===============	0/0	100.00	99.09	card	AP009048:4340268-4338624	PmrC mediates the modification of Lipid A by the addition of 4-amino-4-deoxy-L-arabinose (L-Ara4N) and phosphoethanolamine resulting in a less negative cell membrane and decreased binding of polymyxin B.	peptide
input/NZ_CP055138.fasta	NZ_CP055138.1	2260063	2261529	-	mdtP	1-1467/1467	===============	0/0	100.00	97.41	card	AP009048.1:4304509-4303042	Multidrug resistance efflux pump. Could be involved in resistance to puromycin acriflavine and tetraphenylarsonium chloride	acridine_dye;nucleoside
input/NZ_CP055138.fasta	NZ_CP055138.1	2261526	2263568	-	mdtO	1-2052/2052	========/======	1/9	99.56	97.47	card	AP009048.1:4306557-4304505	Multidrug resistance efflux pump. Could be involved in resistance to puromycin acriflavine and tetraphenylarsonium chloride	acridine_dye;nucleoside
input/NZ_CP055138.fasta	NZ_CP055138.1	2263568	2264599	-	mdtN	1-1032/1032	===============	0/0	100.00	97.58	card	AP009048.1:4307588-4306556	Multidrug resistance efflux pump. Could be involved in resistance to puromycin acriflavine and tetraphenylarsonium chloride.	acridine_dye;nucleoside
input/NZ_CP055138.fasta	NZ_CP055138.1	2433914	2435044	-	Escherichia_coli_ampC	1-1134/1134	========/======	1/3	99.74	97.88	card	U00096.3:4378944-4377810	A class C ampC beta-lactamase (cephalosporinase) enzyme described in Escherichia coli shown clinically to confer resistance to penicillin-like and cephalosporin-class antibiotics.	cephalosporin;penam
input/NZ_CP055138.fasta	NZ_CP055138.1	2819438	2820595	+	Escherichia_coli_ampH	1-1158/1158	===============	0/0	100.00	98.70	card	AP012030.1:396711-395553	AmpH is a class C ampC-like beta-lactamase and penicillin-binding protein identified in Escherichia coli.	cephalosporin;penam
input/NZ_CP055138.fasta	NZ_CP055138.1	3012349	3015498	-	acrB	1-3150/3150	===============	0/0	100.00	99.21	card	U00096.3:484403-481253	Protein subunit of AcrA-AcrB-TolC multidrug efflux complex. AcrB functions as a herterotrimer which forms the inner membrane component and is primarily responsible for substrate recognition and energy transduction by acting as a drug/proton antiporter.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
input/NZ_CP055138.fasta	NZ_CP055138.1	3015521	3016714	-	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	99.41	card	U00096.3:485619-484425	AcrA is a subunit of the AcrAB-TolC multidrug efflux system that in E. coli.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
input/NZ_CP055138.fasta	NZ_CP055138.1	3228765	3229450	+	kdpE	1-678/678	========/======	1/8	100.00	96.79	card	U00096.3:721733-721055	kdpE is a transcriptional activator that is part of the two-component system KdpD/KdpE that is studied for its regulatory role in potassium transport and has been identified as an adaptive regulator involved in the virulence and intracellular survival of pathogenic bacteria. kdpE regulates a range of virulence loci through direct promoter binding.	aminoglycoside
input/NZ_CP055138.fasta	NZ_CP055138.1	3426445	3427671	+	Escherichia_coli_mdfA	1-1233/1233	========/======	1/6	99.51	96.76	card	JQ394987:0-1233	Multidrug efflux pump in E. coli. This multidrug efflux system was originally identified as the Cmr/CmlA chloramphenicol exporter.	benzalkonium_chloride;rhodamine;tetracycline
input/NZ_CP055138.fasta	NZ_CP055138.1	3544442	3546190	+	msbA	1-1749/1749	===============	0/0	100.00	99.14	card	U00096.3:966620-968369	MsbA is a multidrug resistance transporter homolog from E. coli and belongs to a superfamily of transporters that contain an adenosine triphosphate (ATP) binding cassette (ABC) which is also called a nucleotide-binding domain (NBD). MsbA is a member of the MDR-ABC transporter group by sequence homology. MsbA transports lipid A a major component of the bacterial outer cell membrane and is the only bacterial ABC transporter that is essential for cell viability.	nitroimidazole
input/NZ_CP055138.fasta	NZ_CP055138.1	3689225	3690029	-	ANT(3'')-IIa	168-972/972	..=============	0/0	82.82	99.63	card	X02340.1:222-1194	ANT(3'')-IIa is a aminoglycoside nucleotidyltransferase identified in Acinetobacter spp. via horizontal gene transfer mechanisms.	aminoglycoside
input/NZ_CP055138.fasta	NZ_CP055138.1	3690129	3690959	-	OXA-1	1-831/831	===============	0/0	100.00	100.00	card	JN420336.1:2230-1399	OXA-1 is a beta-lactamase found in E. coli	cephalosporin;penam
input/NZ_CP055138.fasta	NZ_CP055138.1	3697035	3697694	-	catI	1-660/660	===============	0/0	100.00	99.85	card	V00622:243-903	catI is a chromosome and transposon-encoded variant of the cat gene found in Escherichia coli and Acinetobacter baumannii	phenicol
input/NZ_CP055138.fasta	NZ_CP055138.1	3700686	3701891	+	tet(B)	1-1206/1206	===============	0/0	100.00	99.75	card	AB089595:0-1206	Tet(B) is a tetracycline efflux protein expressed in many Gram-negative bacteria. It confers resistance to tetracycline doxycycline and minocycline but not tigecycline.	tetracycline
input/NZ_CP055138.fasta	NZ_CP055138.1	3786306	3787514	-	mdtH	1-1209/1209	===============	0/0	100.00	98.51	card	U00096:1125326-1124117	Multidrug resistance protein MdtH	fluoroquinolone
input/NZ_CP055138.fasta	NZ_CP055138.1	3958799	3959212	-	H-NS	1-414/414	===============	0/0	100.00	99.03	card	BA000007.3:1738104-1737690	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline
input/NZ_CP055138.fasta	NZ_CP055138.1	4374239	4374622	+	marA	1-384/384	===============	0/0	100.00	100.00	card	AP009048.1:1621287-1621671	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
input/NZ_CP055138.fasta	NZ_CP055138.1	4628081	4628413	-	Escherichia_coli_emrE	1-333/333	===============	0/0	100.00	92.19	card	Z11877.1:485-818	Member of the small MDR (multidrug resistance) family of transporters; in Escherichia coli this protein provides resistance against a number of positively charged compounds including ethidium bromide and erythromycin; proton-dependent secondary transporter which exchanges protons for compound translocation	macrolide
