#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
input/NZ_CP066851.fasta	NZ_CP066851.1	3128676	3131797	+	mdtB	1-3122/3123	===============	0/0	99.97	81.45	card	U00096:2155262-2158385	MdtB is a transporter that forms a heteromultimer complex with MdtC to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex.	aminocoumarin
input/NZ_CP066851.fasta	NZ_CP066851.1	3131805	3134852	+	mdtC	7-3054/3078	===============	0/0	99.03	81.36	card	U00096:2158385-2161463	MdtC is a transporter that forms a heteromultimer complex with MdtB to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex. In the absence of MdtB MdtC can form a homomultimer complex that results in a functioning efflux complex with a narrower drug specificity. mdtC corresponds to 3 loci in Pseudomonas aeruginosa PAO1 (gene name: muxC/muxB) and 3 loci in Pseudomonas aeruginosa LESB58.	aminocoumarin
input/NZ_CP066851.fasta	NZ_CP066851.1	3137688	3138409	+	baeR	1-722/723	===============	0/0	99.86	81.30	card	AP009048.1:2166412-2167135	BaeR is a response regulator that promotes the expression of MdtABC and AcrD efflux complexes.	aminocoumarin;aminoglycoside
input/NZ_CP066851.fasta	NZ_CP066851.1	3273887	3275530	-	yojI	1-1644/1644	========/======	7/10	99.70	80.17	card	U00096.3:2308615-2306971	YojI mediates resistance to the peptide antibiotic microcin J25 when it is expressed from a multicopy vector. YojI is capable of pumping out microcin molecules.  The outer membrane protein TolC in addition to YojI is required for export of microcin J25 out of the cell. Microcin J25 is thus the first known substrate for YojI.	peptide
input/NZ_CP066851.fasta	NZ_CP066851.1	3515731	3518844	+	acrD	1-3114/3114	========/======	2/2	99.97	81.89	card	AP009048.1:2586250-2589364	AcrD is an aminoglycoside efflux pump expressed in E. coli. Its expression can be induced by indole and is regulated by baeRS and cpxAR.	aminoglycoside
input/NZ_CP066851.fasta	NZ_CP066851.1	3801192	3801722	+	emrR	1-531/531	===============	0/0	100.00	85.69	card	U00096.3:2810769-2811300	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	fluoroquinolone
input/NZ_CP066851.fasta	NZ_CP066851.1	3801849	3803021	+	emrA	1-1173/1173	========/======	2/2	99.91	82.28	card	AP009048:2810082-2811255	EmrA is a membrane fusion protein providing an efflux pathway with EmrB and TolC between the inner and outer membranes of E. coli a Gram-negative bacterium.	fluoroquinolone
input/NZ_CP066851.fasta	NZ_CP066851.1	3803038	3804576	+	emrB	1-1539/1539	===============	0/0	100.00	84.34	card	U00096:2812615-2814154	emrB is a translocase in the emrB -TolC efflux protein in E. coli. It recognizes substrates including carbonyl cyanide m-chlorophenylhydrazone (CCCP) nalidixic acid and thioloactomycin.	fluoroquinolone
input/NZ_CP066851.fasta	NZ_CP066851.1	4204715	4206171	+	tolC	1-1466/1488	========/======	2/9	97.92	81.65	card	FJ768952:0-1488	TolC is a protein subunit of many multidrug efflux complexes in Gram negative bacteria. It is an outer membrane efflux protein and is constitutively open. Regulation of efflux activity is often at its periplasmic entrance by other components of the efflux complex.	aminocoumarin;aminoglycoside;carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;macrolide;penam;penem;peptide;phenicol;rifamycin;tetracycline;triclosan
input/NZ_CP066851.fasta	NZ_CP066851.1	4226715	4227532	-	bacA	1-818/822	========/======	2/2	99.39	85.59	card	U00096.3:3204131-3203309	The bacA gene product (BacA) recycles undecaprenyl pyrophosphate during cell wall biosynthesis which confers resistance to bacitracin.	peptide
input/NZ_CP066851.fasta	NZ_CP066851.1	4536242	4537608	+	cpxA	1-1367/1374	===============	0/0	99.49	85.15	card	BA000007.3:4905062-4903688	CpxA is a membrane-localized sensor kinase that is activated by envelope stress. It starts a kinase cascade that activates CpxR which promotes efflux complex expression.	aminocoumarin;aminoglycoside
