#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
input/NZ_CP055132.fasta	NZ_CP055132.1	1619280	1621028	+	msbA	1-1749/1749	===============	0/0	100.00	99.08	card	U00096.3:966620-968369	MsbA is a multidrug resistance transporter homolog from E. coli and belongs to a superfamily of transporters that contain an adenosine triphosphate (ATP) binding cassette (ABC) which is also called a nucleotide-binding domain (NBD). MsbA is a member of the MDR-ABC transporter group by sequence homology. MsbA transports lipid A a major component of the bacterial outer cell membrane and is the only bacterial ABC transporter that is essential for cell viability.	nitroimidazole
input/NZ_CP055132.fasta	NZ_CP055132.1	1774502	1775306	-	ANT(3'')-IIa	168-972/972	..=============	0/0	82.82	99.63	card	X02340.1:222-1194	ANT(3'')-IIa is a aminoglycoside nucleotidyltransferase identified in Acinetobacter spp. via horizontal gene transfer mechanisms.	aminoglycoside
input/NZ_CP055132.fasta	NZ_CP055132.1	1775406	1776236	-	OXA-1	1-831/831	===============	0/0	100.00	100.00	card	JN420336.1:2230-1399	OXA-1 is a beta-lactamase found in E. coli	cephalosporin;penam
input/NZ_CP055132.fasta	NZ_CP055132.1	1782312	1782971	-	catI	1-660/660	===============	0/0	100.00	99.85	card	V00622:243-903	catI is a chromosome and transposon-encoded variant of the cat gene found in Escherichia coli and Acinetobacter baumannii	phenicol
input/NZ_CP055132.fasta	NZ_CP055132.1	1784722	1785927	+	tet(B)	1-1206/1206	===============	0/0	100.00	99.75	card	AB089595:0-1206	Tet(B) is a tetracycline efflux protein expressed in many Gram-negative bacteria. It confers resistance to tetracycline doxycycline and minocycline but not tigecycline.	tetracycline
input/NZ_CP055132.fasta	NZ_CP055132.1	1849204	1850412	-	mdtH	1-1209/1209	===============	0/0	100.00	98.51	card	U00096:1125326-1124117	Multidrug resistance protein MdtH	fluoroquinolone
input/NZ_CP055132.fasta	NZ_CP055132.1	2022655	2023068	-	H-NS	1-414/414	===============	0/0	100.00	99.03	card	BA000007.3:1738104-1737690	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline
input/NZ_CP055132.fasta	NZ_CP055132.1	2325850	2326233	-	marA	1-384/384	===============	0/0	100.00	100.00	card	AP009048.1:1621287-1621671	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
input/NZ_CP055132.fasta	NZ_CP055132.1	2737212	2737544	-	Escherichia_coli_emrE	1-333/333	===============	0/0	100.00	92.19	card	Z11877.1:485-818	Member of the small MDR (multidrug resistance) family of transporters; in Escherichia coli this protein provides resistance against a number of positively charged compounds including ethidium bromide and erythromycin; proton-dependent secondary transporter which exchanges protons for compound translocation	macrolide
input/NZ_CP055132.fasta	NZ_CP055132.1	2831704	2832824	-	ugd	1-1167/1167	========/======	1/46	96.06	93.06	card	U00096:2099613-2098446	PmrE is required for the synthesis and transfer of 4-amino-4-deoxy-L-arabinose (Ara4N) to Lipid A which allows gram-negative bacteria to resist the antimicrobial activity of cationic antimicrobial peptides and antibiotics such as polymyxin	peptide
input/NZ_CP055132.fasta	NZ_CP055132.1	2887803	2888831	+	mdtA	220-1248/1248	..=============	0/0	82.45	97.67	card	U00096:2154015-2155263	MdtA is the membrane fusion protein of the multidrug efflux complex mdtABC.	aminocoumarin
input/NZ_CP055132.fasta	NZ_CP055132.1	2888831	2891953	+	mdtB	1-3123/3123	===============	0/0	100.00	98.94	card	U00096:2155262-2158385	MdtB is a transporter that forms a heteromultimer complex with MdtC to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex.	aminocoumarin
input/NZ_CP055132.fasta	NZ_CP055132.1	2891954	2895019	+	mdtC	1-3078/3078	========/======	1/12	99.61	97.01	card	U00096:2158385-2161463	MdtC is a transporter that forms a heteromultimer complex with MdtB to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex. In the absence of MdtB MdtC can form a homomultimer complex that results in a functioning efflux complex with a narrower drug specificity. mdtC corresponds to 3 loci in Pseudomonas aeruginosa PAO1 (gene name: muxC/muxB) and 3 loci in Pseudomonas aeruginosa LESB58.	aminocoumarin
input/NZ_CP055132.fasta	NZ_CP055132.1	2896432	2897835	+	baeS	1-1404/1404	===============	0/0	100.00	97.58	card	AP009048:2165012-2166416	BaeS is a sensor kinase in the BaeSR regulatory system. While it phosphorylates BaeR to increase its activity BaeS is not necessary for overexpressed BaeR to confer resistance.	aminocoumarin;aminoglycoside
input/NZ_CP055132.fasta	NZ_CP055132.1	2897832	2898554	+	baeR	1-723/723	===============	0/0	100.00	96.54	card	AP009048.1:2166412-2167135	BaeR is a response regulator that promotes the expression of MdtABC and AcrD efflux complexes.	aminocoumarin;aminoglycoside
input/NZ_CP055132.fasta	NZ_CP055132.1	3067419	3069062	-	yojI	1-1644/1644	===============	0/0	100.00	98.91	card	U00096.3:2308615-2306971	YojI mediates resistance to the peptide antibiotic microcin J25 when it is expressed from a multicopy vector. YojI is capable of pumping out microcin molecules.  The outer membrane protein TolC in addition to YojI is required for export of microcin J25 out of the cell. Microcin J25 is thus the first known substrate for YojI.	peptide
input/NZ_CP055132.fasta	NZ_CP055132.1	3120213	3121181	+	pmrF	1-969/969	===============	0/0	100.00	99.59	card	U00096:2367070-2368039	PmrF is required for the synthesis and transfer of 4-amino-4-deoxy-L-arabinose (Ara4N) to Lipid A which allows gram-negative bacteria to resist the antimicrobial activity of cationic antimicrobial peptides and antibiotics such as polymyxin. pmrF corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.	peptide
input/NZ_CP055132.fasta	NZ_CP055132.1	3221954	3223492	-	emrY	1-1539/1539	===============	0/0	100.00	98.12	card	D78168:1591-3130	emrY is a multidrug transport that moves substrates across the inner membrane of the Gram-negative E. coli. It is a homolog of emrB.	tetracycline
input/NZ_CP055132.fasta	NZ_CP055132.1	3223492	3224547	-	emrK	1-1056/1056	===============	0/0	100.00	97.92	card	D78168:536-1592	emrK is a membrane fusion protein that is a homolog of EmrA. Together with the inner membrane transporter EmrY and the outer membrane channel TolC it mediates multidrug efflux.	tetracycline
input/NZ_CP055132.fasta	NZ_CP055132.1	3225071	3225685	+	evgA	1-615/615	===============	0/0	100.00	98.70	card	BA000007.3:3212025-3212640	EvgA when phosphorylated is a positive regulator for efflux protein complexes emrKY and mdtEF. While usually phosphorylated in a EvgS dependent manner it can be phosphorylated in the absence of EvgS when overexpressed.	fluoroquinolone;macrolide;penam;tetracycline
input/NZ_CP055132.fasta	NZ_CP055132.1	3225690	3229283	+	evgS	1-3594/3594	===============	0/0	100.00	99.53	card	U00096:2484373-2487967	EvgS is a sensor protein that phosphorylates the regulatory protein EvgA. evgS corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.	fluoroquinolone;macrolide;penam;tetracycline
input/NZ_CP055132.fasta	NZ_CP055132.1	3314464	3317577	+	acrD	1-3114/3114	===============	0/0	100.00	99.17	card	AP009048.1:2586250-2589364	AcrD is an aminoglycoside efflux pump expressed in E. coli. Its expression can be induced by indole and is regulated by baeRS and cpxAR.	aminoglycoside
input/NZ_CP055132.fasta	NZ_CP055132.1	3338315	3338791	+	mphB	1-477/477	===============	0/0	100.00	99.58	card	AE005174.2:3397370-3397847	The mphB gene encodes for MPH(2')-II. This enzymes phosphorylates 14-membered and 16-membered macrolides.  It phosphorylates macrolides in GTP- dependent manner at 2'-OH hydroxyl of desosamine sugar of macrolides.	macrolide
input/NZ_CP055132.fasta	NZ_CP055132.1	3524638	3525168	+	emrR	1-531/531	===============	0/0	100.00	99.81	card	U00096.3:2810769-2811300	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	fluoroquinolone
input/NZ_CP055132.fasta	NZ_CP055132.1	3525295	3526467	+	emrA	1-1173/1173	===============	0/0	100.00	97.36	card	AP009048:2810082-2811255	EmrA is a membrane fusion protein providing an efflux pathway with EmrB and TolC between the inner and outer membranes of E. coli a Gram-negative bacterium.	fluoroquinolone
input/NZ_CP055132.fasta	NZ_CP055132.1	3526484	3528022	+	emrB	1-1539/1539	===============	0/0	100.00	99.28	card	U00096:2812615-2814154	emrB is a translocase in the emrB -TolC efflux protein in E. coli. It recognizes substrates including carbonyl cyanide m-chlorophenylhydrazone (CCCP) nalidixic acid and thioloactomycin.	fluoroquinolone
input/NZ_CP055132.fasta	NZ_CP055132.1	3848693	3850180	+	tolC	1-1488/1488	===============	0/0	100.00	98.66	card	FJ768952:0-1488	TolC is a protein subunit of many multidrug efflux complexes in Gram negative bacteria. It is an outer membrane efflux protein and is constitutively open. Regulation of efflux activity is often at its periplasmic entrance by other components of the efflux complex.	aminocoumarin;aminoglycoside;carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;macrolide;penam;penem;peptide;phenicol;rifamycin;tetracycline;triclosan
input/NZ_CP055132.fasta	NZ_CP055132.1	4129818	4130450	+	CRP	1-633/633	===============	0/0	100.00	99.21	card	AP009048.1:4154296-4153663	CRP is a global regulator that represses MdtEF multidrug efflux pump expression.	fluoroquinolone;macrolide;penam
input/NZ_CP055132.fasta	NZ_CP055132.1	4370665	4371489	+	gadX	1-825/825	===============	0/0	100.00	97.94	card	AP009048.1:3974604-3975429	GadX is an AraC-family regulator that promotes mdtEF expression to confer multidrug resistance.	fluoroquinolone;macrolide;penam
input/NZ_CP055132.fasta	NZ_CP055132.1	4371857	4372585	+	gadW	1-729/729	===============	0/0	100.00	94.92	card	CP015085.1:2552440-2551711	GadW is an AraC-family regulator that promotes mdtEF expression to confer multidrug resistance. GadW inhibits GadX-dependent activation. GadW clearly represses gadX and in situations where GadX is missing activates gadA and gadBC.	fluoroquinolone;macrolide;penam
input/NZ_CP055132.fasta	NZ_CP055132.1	4372948	4376061	-	mdtF	1-3114/3114	===============	0/0	100.00	98.52	card	U00096:3660413-3663527	MdtF is the multidrug inner membrane transporter for the MdtEF-TolC efflux complex.	fluoroquinolone;macrolide;penam
input/NZ_CP055132.fasta	NZ_CP055132.1	4389388	4390761	+	cpxA	1-1374/1374	===============	0/0	100.00	98.84	card	BA000007.3:4905062-4903688	CpxA is a membrane-localized sensor kinase that is activated by envelope stress. It starts a kinase cascade that activates CpxR which promotes efflux complex expression.	aminocoumarin;aminoglycoside
