#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
input/CP182371.fasta	CP182371.1	3918805	3919971	-	ugd	1-1167/1167	===============	0/0	100.00	96.57	card	U00096:2099613-2098446	PmrE is required for the synthesis and transfer of 4-amino-4-deoxy-L-arabinose (Ara4N) to Lipid A which allows gram-negative bacteria to resist the antimicrobial activity of cationic antimicrobial peptides and antibiotics such as polymyxin	peptide
input/CP182371.fasta	CP182371.1	3978599	3979846	+	mdtA	1-1248/1248	===============	0/0	100.00	96.80	card	U00096:2154015-2155263	MdtA is the membrane fusion protein of the multidrug efflux complex mdtABC.	aminocoumarin
input/CP182371.fasta	CP182371.1	3979846	3982968	+	mdtB	1-3123/3123	===============	0/0	100.00	96.67	card	U00096:2155262-2158385	MdtB is a transporter that forms a heteromultimer complex with MdtC to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex.	aminocoumarin
input/CP182371.fasta	CP182371.1	3982969	3986046	+	mdtC	1-3078/3078	===============	0/0	100.00	96.82	card	U00096:2158385-2161463	MdtC is a transporter that forms a heteromultimer complex with MdtB to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex. In the absence of MdtB MdtC can form a homomultimer complex that results in a functioning efflux complex with a narrower drug specificity. mdtC corresponds to 3 loci in Pseudomonas aeruginosa PAO1 (gene name: muxC/muxB) and 3 loci in Pseudomonas aeruginosa LESB58.	aminocoumarin
input/CP182371.fasta	CP182371.1	3987459	3988862	+	baeS	1-1404/1404	===============	0/0	100.00	97.65	card	AP009048:2165012-2166416	BaeS is a sensor kinase in the BaeSR regulatory system. While it phosphorylates BaeR to increase its activity BaeS is not necessary for overexpressed BaeR to confer resistance.	aminocoumarin;aminoglycoside
input/CP182371.fasta	CP182371.1	3988859	3989580	+	baeR	1-722/723	===============	0/0	99.86	98.20	card	AP009048.1:2166412-2167135	BaeR is a response regulator that promotes the expression of MdtABC and AcrD efflux complexes.	aminocoumarin;aminoglycoside
input/CP182371.fasta	CP182371.1	4372926	4373603	+	kdpE	1-678/678	===============	0/0	100.00	95.43	card	U00096.3:721733-721055	kdpE is a transcriptional activator that is part of the two-component system KdpD/KdpE that is studied for its regulatory role in potassium transport and has been identified as an adaptive regulator involved in the virulence and intracellular survival of pathogenic bacteria. kdpE regulates a range of virulence loci through direct promoter binding.	aminoglycoside
input/CP182371.fasta	CP182371.1	4544258	4544590	-	Escherichia_coli_emrE	1-333/333	===============	0/0	100.00	99.40	card	Z11877.1:485-818	Member of the small MDR (multidrug resistance) family of transporters; in Escherichia coli this protein provides resistance against a number of positively charged compounds including ethidium bromide and erythromycin; proton-dependent secondary transporter which exchanges protons for compound translocation	macrolide
input/CP182371.fasta	CP182371.1	4658737	4659930	+	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	99.25	card	U00096.3:485619-484425	AcrA is a subunit of the AcrAB-TolC multidrug efflux system that in E. coli.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
input/CP182371.fasta	CP182371.1	4659953	4662924	+	acrB	1-2972/3150	===============	0/0	94.35	98.99	card	U00096.3:484403-481253	Protein subunit of AcrA-AcrB-TolC multidrug efflux complex. AcrB functions as a herterotrimer which forms the inner membrane component and is primarily responsible for substrate recognition and energy transduction by acting as a drug/proton antiporter.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
input/CP182371.fasta	CP182371.1	4753296	4754453	+	Escherichia_coli_ampH	1-1158/1158	===============	0/0	100.00	96.89	card	AP012030.1:396711-395553	AmpH is a class C ampC-like beta-lactamase and penicillin-binding protein identified in Escherichia coli.	cephalosporin;penam
