#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
input/NZ_CP056269.fasta	NZ_CP056269.1	1839205	1842257	-	mdtC	2-3054/3078	========/======	2/4	99.12	82.00	card	U00096:2158385-2161463	MdtC is a transporter that forms a heteromultimer complex with MdtB to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex. In the absence of MdtB MdtC can form a homomultimer complex that results in a functioning efflux complex with a narrower drug specificity. mdtC corresponds to 3 loci in Pseudomonas aeruginosa PAO1 (gene name: muxC/muxB) and 3 loci in Pseudomonas aeruginosa LESB58.	aminocoumarin
input/NZ_CP056269.fasta	NZ_CP056269.1	1842259	1845381	-	mdtB	1-3123/3123	===============	0/0	100.00	81.56	card	U00096:2155262-2158385	MdtB is a transporter that forms a heteromultimer complex with MdtC to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex.	aminocoumarin
input/NZ_CP056269.fasta	NZ_CP056269.1	2298062	2298475	-	H-NS	1-414/414	===============	0/0	100.00	89.61	card	BA000007.3:1738104-1737690	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline
input/NZ_CP056269.fasta	NZ_CP056269.1	2359443	2360123	-	QnrB62	1-681/681	===============	0/0	100.00	97.94	card	JX987101:0-681	QnrB62 is a plasmid-mediated quinolone resistance protein found in Citrobacter freundii	fluoroquinolone
input/NZ_CP056269.fasta	NZ_CP056269.1	2601376	2601746	+	marA	1-371/384	===============	0/0	96.61	86.52	card	AP009048.1:1621287-1621671	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
input/NZ_CP056269.fasta	NZ_CP056269.1	3327953	3329701	-	msbA	1-1749/1749	===============	0/0	100.00	83.19	card	U00096.3:966620-968369	MsbA is a multidrug resistance transporter homolog from E. coli and belongs to a superfamily of transporters that contain an adenosine triphosphate (ATP) binding cassette (ABC) which is also called a nucleotide-binding domain (NBD). MsbA is a member of the MDR-ABC transporter group by sequence homology. MsbA transports lipid A a major component of the bacterial outer cell membrane and is the only bacterial ABC transporter that is essential for cell viability.	nitroimidazole
input/NZ_CP056269.fasta	NZ_CP056269.1	3818880	3820073	+	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	82.08	card	U00096.3:485619-484425	AcrA is a subunit of the AcrAB-TolC multidrug efflux system that in E. coli.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
input/NZ_CP056269.fasta	NZ_CP056269.1	3820096	3823245	+	acrB	1-3150/3150	========/======	2/2	99.97	86.26	card	U00096.3:484403-481253	Protein subunit of AcrA-AcrB-TolC multidrug efflux complex. AcrB functions as a herterotrimer which forms the inner membrane component and is primarily responsible for substrate recognition and energy transduction by acting as a drug/proton antiporter.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
input/NZ_CP056269.fasta	NZ_CP056269.1	3929390	3930547	+	Escherichia_coli_ampH	1-1158/1158	===============	0/0	100.00	80.74	card	AP012030.1:396711-395553	AmpH is a class C ampC-like beta-lactamase and penicillin-binding protein identified in Escherichia coli.	cephalosporin;penam
input/NZ_CP056269.fasta	NZ_CP056269.1	4746345	4747490	+	CMY-101	1-1146/1146	===============	0/0	100.00	98.78	card	KF526114:0-1146	CMY-101 is a beta-lactamase. From the Lahey list of CMY beta-lactamases.	cephamycin
input/NZ_CP056269.fasta	NZ_CP056269.1	5015120	5016486	+	cpxA	1-1367/1374	===============	0/0	99.49	85.66	card	BA000007.3:4905062-4903688	CpxA is a membrane-localized sensor kinase that is activated by envelope stress. It starts a kinase cascade that activates CpxR which promotes efflux complex expression.	aminocoumarin;aminoglycoside
