#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
input/CP029242.fasta	CP029242.1	1478310	1481903	-	evgS	1-3594/3594	===============	0/0	100.00	99.44	card	U00096:2484373-2487967	EvgS is a sensor protein that phosphorylates the regulatory protein EvgA. evgS corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.	fluoroquinolone;macrolide;penam;tetracycline
input/CP029242.fasta	CP029242.1	1481908	1482522	-	evgA	1-615/615	===============	0/0	100.00	99.02	card	BA000007.3:3212025-3212640	EvgA when phosphorylated is a positive regulator for efflux protein complexes emrKY and mdtEF. While usually phosphorylated in a EvgS dependent manner it can be phosphorylated in the absence of EvgS when overexpressed.	fluoroquinolone;macrolide;penam;tetracycline
input/CP029242.fasta	CP029242.1	1483046	1484101	+	emrK	1-1056/1056	===============	0/0	100.00	99.72	card	D78168:536-1592	emrK is a membrane fusion protein that is a homolog of EmrA. Together with the inner membrane transporter EmrY and the outer membrane channel TolC it mediates multidrug efflux.	tetracycline
input/CP029242.fasta	CP029242.1	1484101	1485639	+	emrY	1-1539/1539	===============	0/0	100.00	98.31	card	D78168:1591-3130	emrY is a multidrug transport that moves substrates across the inner membrane of the Gram-negative E. coli. It is a homolog of emrB.	tetracycline
input/CP029242.fasta	CP029242.1	1586904	1587872	-	pmrF	1-969/969	===============	0/0	100.00	99.48	card	U00096:2367070-2368039	PmrF is required for the synthesis and transfer of 4-amino-4-deoxy-L-arabinose (Ara4N) to Lipid A which allows gram-negative bacteria to resist the antimicrobial activity of cationic antimicrobial peptides and antibiotics such as polymyxin. pmrF corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.	peptide
input/CP029242.fasta	CP029242.1	1634890	1636533	+	yojI	1-1644/1644	===============	0/0	100.00	98.17	card	U00096.3:2308615-2306971	YojI mediates resistance to the peptide antibiotic microcin J25 when it is expressed from a multicopy vector. YojI is capable of pumping out microcin molecules.  The outer membrane protein TolC in addition to YojI is required for export of microcin J25 out of the cell. Microcin J25 is thus the first known substrate for YojI.	peptide
input/CP029242.fasta	CP029242.1	1776223	1776945	-	baeR	1-723/723	===============	0/0	100.00	99.31	card	AP009048.1:2166412-2167135	BaeR is a response regulator that promotes the expression of MdtABC and AcrD efflux complexes.	aminocoumarin;aminoglycoside
input/CP029242.fasta	CP029242.1	1776942	1778345	-	baeS	1-1404/1404	===============	0/0	100.00	98.15	card	AP009048:2165012-2166416	BaeS is a sensor kinase in the BaeSR regulatory system. While it phosphorylates BaeR to increase its activity BaeS is not necessary for overexpressed BaeR to confer resistance.	aminocoumarin;aminoglycoside
input/CP029242.fasta	CP029242.1	1779758	1782835	-	mdtC	1-3078/3078	===============	0/0	100.00	98.28	card	U00096:2158385-2161463	MdtC is a transporter that forms a heteromultimer complex with MdtB to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex. In the absence of MdtB MdtC can form a homomultimer complex that results in a functioning efflux complex with a narrower drug specificity. mdtC corresponds to 3 loci in Pseudomonas aeruginosa PAO1 (gene name: muxC/muxB) and 3 loci in Pseudomonas aeruginosa LESB58.	aminocoumarin
input/CP029242.fasta	CP029242.1	1782836	1785958	-	mdtB	1-3123/3123	===============	0/0	100.00	97.89	card	U00096:2155262-2158385	MdtB is a transporter that forms a heteromultimer complex with MdtC to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex.	aminocoumarin
input/CP029242.fasta	CP029242.1	1785958	1787205	-	mdtA	1-1248/1248	===============	0/0	100.00	98.32	card	U00096:2154015-2155263	MdtA is the membrane fusion protein of the multidrug efflux complex mdtABC.	aminocoumarin
input/CP029242.fasta	CP029242.1	1841094	1842260	+	ugd	1-1167/1167	========/======	6/12	99.49	84.14	card	U00096:2099613-2098446	PmrE is required for the synthesis and transfer of 4-amino-4-deoxy-L-arabinose (Ara4N) to Lipid A which allows gram-negative bacteria to resist the antimicrobial activity of cationic antimicrobial peptides and antibiotics such as polymyxin	peptide
input/CP029242.fasta	CP029242.1	2383897	2384280	-	marA	1-384/384	===============	0/0	100.00	99.48	card	AP009048.1:1621287-1621671	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
input/CP029242.fasta	CP029242.1	2738270	2738683	+	H-NS	1-414/414	===============	0/0	100.00	99.28	card	BA000007.3:1738104-1737690	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline
input/CP029242.fasta	CP029242.1	2891642	2892850	+	mdtH	1-1209/1209	===============	0/0	100.00	98.76	card	U00096:1125326-1124117	Multidrug resistance protein MdtH	fluoroquinolone
input/CP029242.fasta	CP029242.1	2901481	2902707	+	mdtG	1-1227/1227	===============	0/0	100.00	99.19	card	CP000800.1:1192954-1191727	The MdtG protein also named YceE appears to be a member of the major facilitator superfamily of transporters and it has been reported when overexpressed to increase fosfomycin and deoxycholate resistances. mdtG is a member of the marA-soxS-rob regulon.	fosfomycin
input/CP029242.fasta	CP029242.1	3047518	3049266	-	msbA	1-1749/1749	===============	0/0	100.00	99.03	card	U00096.3:966620-968369	MsbA is a multidrug resistance transporter homolog from E. coli and belongs to a superfamily of transporters that contain an adenosine triphosphate (ATP) binding cassette (ABC) which is also called a nucleotide-binding domain (NBD). MsbA is a member of the MDR-ABC transporter group by sequence homology. MsbA transports lipid A a major component of the bacterial outer cell membrane and is the only bacterial ABC transporter that is essential for cell viability.	nitroimidazole
input/CP029242.fasta	CP029242.1	3166104	3167336	-	Escherichia_coli_mdfA	1-1233/1233	===============	0/0	100.00	97.49	card	JQ394987:0-1233	Multidrug efflux pump in E. coli. This multidrug efflux system was originally identified as the Cmr/CmlA chloramphenicol exporter.	benzalkonium_chloride;rhodamine;tetracycline
input/CP029242.fasta	CP029242.1	3329324	3329996	+	kdpE	1-673/678	===============	0/0	99.26	97.18	card	U00096.3:721733-721055	kdpE is a transcriptional activator that is part of the two-component system KdpD/KdpE that is studied for its regulatory role in potassium transport and has been identified as an adaptive regulator involved in the virulence and intracellular survival of pathogenic bacteria. kdpE regulates a range of virulence loci through direct promoter binding.	aminoglycoside
input/CP029242.fasta	CP029242.1	3551520	3552713	+	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100.00	99.75	card	U00096.3:485619-484425	AcrA is a subunit of the AcrAB-TolC multidrug efflux system that in E. coli.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
input/CP029242.fasta	CP029242.1	3552736	3555885	+	acrB	1-3150/3150	===============	0/0	100.00	99.05	card	U00096.3:484403-481253	Protein subunit of AcrA-AcrB-TolC multidrug efflux complex. AcrB functions as a herterotrimer which forms the inner membrane component and is primarily responsible for substrate recognition and energy transduction by acting as a drug/proton antiporter.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
input/CP029242.fasta	CP029242.1	3642891	3644048	+	Escherichia_coli_ampH	1-1158/1158	===============	0/0	100.00	99.31	card	AP012030.1:396711-395553	AmpH is a class C ampC-like beta-lactamase and penicillin-binding protein identified in Escherichia coli.	cephalosporin;penam
input/CP029242.fasta	CP029242.1	4149664	4150896	+	mdtM	1-1233/1233	===============	0/0	100.00	95.94	card	U00096.3:4568519-4567286	Multidrug resistance protein MdtM	acridine_dye;fluoroquinolone;lincosamide;nucleoside;phenicol
input/CP029242.fasta	CP029242.1	4226971	4228176	+	tet(B)	1-1206/1206	===============	0/0	100.00	99.75	card	AB089595:0-1206	Tet(B) is a tetracycline efflux protein expressed in many Gram-negative bacteria. It confers resistance to tetracycline doxycycline and minocycline but not tigecycline.	tetracycline
input/CP029242.fasta	CP029242.1	4375121	4376254	+	Escherichia_coli_ampC	1-1134/1134	===============	0/0	100.00	97.71	card	U00096.3:4378944-4377810	A class C ampC beta-lactamase (cephalosporinase) enzyme described in Escherichia coli shown clinically to confer resistance to penicillin-like and cephalosporin-class antibiotics.	cephalosporin;penam
input/CP029242.fasta	CP029242.1	4419744	4421387	+	eptA	1-1644/1644	===============	0/0	100.00	99.39	card	AP009048:4340268-4338624	PmrC mediates the modification of Lipid A by the addition of 4-amino-4-deoxy-L-arabinose (L-Ara4N) and phosphoethanolamine resulting in a less negative cell membrane and decreased binding of polymyxin B.	peptide
input/CP029242.fasta	CP029242.1	4450721	4451752	+	mdtN	1-1032/1032	===============	0/0	100.00	98.06	card	AP009048.1:4307588-4306556	Multidrug resistance efflux pump. Could be involved in resistance to puromycin acriflavine and tetraphenylarsonium chloride.	acridine_dye;nucleoside
input/CP029242.fasta	CP029242.1	4451752	4453803	+	mdtO	1-2052/2052	===============	0/0	100.00	98.73	card	AP009048.1:4306557-4304505	Multidrug resistance efflux pump. Could be involved in resistance to puromycin acriflavine and tetraphenylarsonium chloride	acridine_dye;nucleoside
input/CP029242.fasta	CP029242.1	4453800	4455266	+	mdtP	1-1467/1467	===============	0/0	100.00	98.23	card	AP009048.1:4304509-4303042	Multidrug resistance efflux pump. Could be involved in resistance to puromycin acriflavine and tetraphenylarsonium chloride	acridine_dye;nucleoside
input/CP029242.fasta	CP029242.1	4659443	4660816	+	cpxA	1-1374/1374	===============	0/0	100.00	98.69	card	BA000007.3:4905062-4903688	CpxA is a membrane-localized sensor kinase that is activated by envelope stress. It starts a kinase cascade that activates CpxR which promotes efflux complex expression.	aminocoumarin;aminoglycoside
